0.28	0.561	Hey,
0.621	0.801	what′s
0.861	0.921	up
0.981	1.441	everyone,
1.642	1.802	this
1.862	1.922	is
1.942	2.262	Sam.
2.923	3.003	In
3.043	3.383	today′s
3.423	3.783	interview,
4.024	4.224	part
4.244	4.284	of
4.344	4.464	our
4.524	4.744	guest
4.784	4.985	host
5.005	5.425	series,
5.785	6.005	you′ll
6.046	6.266	hear
6.326	6.366	a
6.406	7.046	conversation
7.107	7.287	led
7.347	7.487	by
7.607	8.127	longtime
8.167	8.348	friend
8.368	8.428	of
8.448	8.528	the
8.548	8.788	show,
9.028	9.288	John
9.329	9.849	Bohannon,
10.309	10.75	Director
10.77	10.83	of
10.93	11.31	Science
11.39	11.45	at
11.511	11.911	Primer
12.011	12.391	AI
12.792	12.872	and
12.972	13.312	former
13.332	13.773	journalist
13.793	13.913	for
13.953	14.553	publications
14.593	14.753	like
14.834	15.154	Science
15.214	15.754	Magazine,
15.995	16.375	Wired,
16.455	16.555	and
16.675	16.956	others.
17.656	17.796	I′m
17.856	18.016	sure
18.037	18.197	you′re
18.237	18.417	going
18.457	18.537	to
18.617	18.877	enjoy
18.917	19.057	this
19.097	19.718	conversation,
19.918	20.078	so
20.138	20.359	let′s
20.419	20.639	jump
20.759	20.859	in.
21.58	21.82	Peace.
32.505	32.667	Good
32.687	32.929	morning,
32.969	33.271	Marti.
33.815	33.936	Good
33.956	34.198	morning,
34.239	34.4	John.
35.241	35.462	So
35.563	35.764	we
36.085	36.286	are
36.526	36.747	just
37.149	37.189	a
37.229	37.37	few
37.41	37.691	miles
37.751	37.932	away
37.972	38.072	from
38.113	38.233	each
38.273	38.434	other
38.454	38.815	across
38.835	38.856	a
38.896	39.096	body
39.117	39.177	of
39.197	39.438	water.
39.639	39.739	I′m
39.779	39.839	in
39.88	39.98	San
40.0	40.482	Francisco.
40.823	41.044	You′re
41.084	41.365	across
41.405	41.466	the
41.506	41.767	bay
42.028	42.189	in
42.389	42.771	Berkeley
43.273	43.333	at
43.353	43.494	your
43.534	43.835	office
43.975	44.096	at
44.377	44.738	University
44.759	44.799	of
44.819	45.14	California,
45.22	45.521	Berkeley,
45.762	46.003	where
46.083	46.284	you
46.585	46.726	are
46.806	46.966	the
47.007	47.167	head
47.207	47.268	of
47.348	47.448	the
47.488	47.669	School
47.689	47.749	of
47.79	48.251	Information
48.733	48.894	and
49.054	49.094	a
49.134	49.456	computer
49.476	49.998	scientist
50.459	50.6	who′s
50.64	50.761	been
50.782	50.822	in
50.842	50.923	the
50.943	51.165	game
51.226	51.327	for
51.347	51.508	many
51.529	51.892	decades.
52.316	52.538	That′s
52.579	52.7	right.
53.04	53.241	So
53.684	53.804	I′m
53.824	54.166	excited
54.226	54.306	to
54.347	54.608	finally
54.628	54.728	do
54.749	54.849	this
54.869	55.15	interview
55.191	55.512	because
55.572	55.693	it′s
55.713	55.994	been
56.296	56.517	almost
56.557	56.597	a
56.617	56.738	year
56.778	56.818	in
56.838	56.919	the
56.939	57.16	making.
57.66	57.821	We
57.881	58.082	had
58.182	58.242	a
58.322	58.523	great
58.583	58.884	interview
58.924	59.045	here
59.065	59.125	on
59.145	59.205	the
59.226	59.446	show
59.547	59.727	with
59.868	60.068	Orin
60.129	60.651	Etzioni,
61.614	61.835	former
61.875	62.015	head
62.076	62.136	of
62.156	62.597	AI2
62.678	62.718	in
63.4	64.445	Seattle.
64.666	64.847	After
64.887	65.007	that
65.048	65.329	interview,
65.389	65.429	I
65.49	65.65	asked
65.691	65.912	Orin
66.032	66.133	who
66.153	66.293	would
66.334	66.394	be
66.434	66.454	a
66.494	66.675	really
66.695	66.836	good
66.876	67.117	guest
67.157	67.338	who
67.66	67.76	would
67.8	67.941	have
67.981	68.303	something
68.865	69.066	worth
69.086	69.408	sharing
69.448	69.549	with
69.569	69.649	the
69.689	69.971	audience,
70.433	70.553	and
70.614	70.714	you
70.734	70.875	were
71.116	71.197	the
71.237	71.377	first
71.418	71.619	person
71.639	71.719	he
71.739	71.9	said.
72.3	72.441	Well,
72.461	72.481	I
72.782	73.043	listened
73.064	73.144	to
73.184	73.365	that
73.486	73.887	interview,
73.948	74.048	and
74.068	74.108	it
74.149	74.289	was
74.329	74.37	an
74.53	74.832	excellent
74.852	75.254	interview.
75.374	75.575	Orin
75.656	75.716	is
76.037	76.198	so
76.258	76.58	articulate,
76.78	76.84	and
76.88	77.081	you′re
77.101	77.121	a
77.202	77.443	great
77.503	78.025	interviewer.
78.467	78.507	I′m
79.25	79.491	really
79.552	79.833	honored
79.873	79.953	to
79.993	80.094	be
80.134	80.335	here,
80.435	80.516	and
80.536	80.656	I′m
80.696	80.957	really
80.978	81.52	honored
81.56	81.782	that
82.245	82.466	Orin
82.647	82.889	thought
83.05	83.131	it
83.151	83.272	was
83.413	83.816	worthwhile
83.856	83.916	to
83.977	84.319	recommend
84.359	84.4	me.
84.901	84.982	You
85.022	85.164	don′t
85.184	85.305	do
85.345	85.466	that
85.506	85.708	many
85.728	86.131	interviews,
86.575	86.716	from
86.736	86.857	what
86.897	86.958	I
86.978	87.24	gather.
88.12	88.161	No,
88.863	88.923	I
88.943	89.184	don′t.
89.826	89.947	I′m
89.967	89.987	a
90.007	90.168	little
90.188	90.308	bit
90.348	91.031	camera
91.051	91.111	shy,
91.211	91.332	even
91.372	91.613	though
91.633	91.653	I
92.395	92.536	do
92.576	92.716	have
92.737	92.797	to
92.837	92.917	be
92.977	93.058	on
93.098	93.439	camera
93.479	93.519	a
93.559	93.74	lot.
93.96	94.281	Also,
94.301	94.321	I
94.783	94.924	like
94.944	94.984	to
95.004	95.064	be
95.104	95.305	pretty
95.345	95.827	careful
96.148	96.61	about
97.071	97.192	what
97.232	97.292	I
97.332	97.513	say,
97.533	97.613	kind
97.955	98.135	of
98.155	98.316	more
98.336	98.517	from
98.557	98.677	the
98.758	99.239	scientist′s
99.44	100.002	perspective.
100.202	100.263	I
100.283	100.423	think
100.503	100.724	Orin
100.764	100.844	is
100.905	101.145	really
101.206	101.567	great
101.828	102.008	at
102.329	102.831	linking
103.172	103.653	science
103.854	104.135	to
104.255	104.817	business
105.078	105.178	and
105.218	105.379	where
105.399	105.76	technology
105.82	105.941	is
105.961	106.263	going.
106.485	106.726	But
106.746	107.028	yeah,
107.068	107.129	I
107.149	107.33	guess
107.471	107.592	I′m
107.612	107.712	just
107.793	107.833	a
107.873	108.014	little
108.034	108.155	bit
108.417	108.618	shy
108.658	108.779	that
108.799	108.9	way.
109.32	109.421	And
109.461	109.621	that
109.642	109.842	brings
109.883	110.003	me
110.083	110.345	to
110.465	110.626	kind
110.646	110.686	of
110.706	110.786	the
110.806	110.947	big
110.987	111.288	story
111.329	111.529	here.
111.951	112.031	For
112.072	112.273	those
112.313	112.594	listening
112.634	112.674	at
112.734	112.955	home,
113.176	113.377	Marty
113.417	113.477	and
113.518	113.578	I
113.618	113.759	had
113.779	113.799	a
114.32	114.42	chat
114.903	115.244	recently
115.445	115.506	in
115.526	115.787	advance
115.827	115.867	of
115.887	116.008	this
116.048	116.35	interview
116.731	116.892	just
116.912	117.093	to
117.415	117.555	talk
117.595	117.736	about
117.756	117.877	what
117.897	117.977	we
118.017	118.158	might
118.198	118.379	talk
118.399	118.56	about.
119.24	119.3	And
119.601	119.983	something
120.083	120.304	really
120.324	120.745	striking
120.805	121.046	was
121.588	121.849	that
122.251	122.491	there′s
122.511	122.692	this
123.114	123.435	moment,
123.495	123.655	let′s
123.676	123.796	call
123.816	123.856	it
123.876	123.936	the
123.977	124.197	chat
124.217	124.719	GPT
124.759	124.96	moment,
125.38	125.481	it′s
125.501	125.702	really
125.742	125.822	the
125.862	126.083	large
126.123	126.465	language
126.706	126.987	model
127.047	127.348	moment,
128.211	128.452	where
128.553	128.914	artificial
128.934	129.376	intelligence
129.617	129.878	seems
129.938	130.039	to
130.059	130.179	be
130.199	130.239	at
130.44	130.601	some
130.621	130.801	kind
130.821	130.881	of
130.942	131.403	inflection
131.443	131.664	point.
132.306	132.506	And
132.988	133.128	you
133.148	133.289	told
133.329	133.409	me
133.489	133.73	about
133.77	133.951	your
134.292	134.513	long
134.553	134.894	career
135.516	135.676	and
135.897	136.057	how
136.118	136.418	you
136.579	136.699	have
136.739	136.86	kind
136.88	136.92	of
137.061	137.282	seen
137.322	137.502	these
137.583	137.864	moments
137.904	138.246	before,
138.386	138.466	and
138.507	138.687	you′re
138.928	139.109	more
139.149	139.591	cautious
139.651	139.872	about
139.913	140.214	speaking
140.254	140.736	publicly
140.756	140.796	to
141.359	141.479	add
141.499	141.58	to
141.6	141.66	the
141.68	141.861	hype
141.901	142.202	cycle
142.262	142.583	because
142.603	143.105	it′s
143.125	143.326	often
143.346	143.848	disappointing
144.389	144.55	and
144.67	144.871	often
144.891	145.393	regrettable.
145.413	146.015	It′s
146.075	146.256	easy
146.276	146.336	to
146.396	146.637	say
147.079	147.28	things
147.3	147.38	that
147.42	147.581	you
147.782	148.002	later
148.043	148.243	think
148.284	148.484	were
148.545	148.966	overhyped.
149.348	149.489	Why
149.509	149.589	is
149.609	149.75	this
149.79	150.111	different?
150.372	150.573	Yeah,
150.633	150.874	so
151.075	151.155	I
151.196	151.396	have
151.457	151.657	seen
151.698	151.718	a
151.778	151.979	lot
152.039	152.18	over
152.2	152.26	the
152.3	152.641	years.
152.822	152.982	I′ve
153.123	153.364	been,
153.484	153.624	I′d
153.665	153.845	say,
153.925	154.347	primarily
154.387	154.447	in
154.467	154.708	natural
154.728	154.989	language
155.029	155.571	processing,
155.611	155.812	that
155.932	156.233	part
156.434	156.494	of
156.514	156.554	AI.
156.654	156.755	And
156.855	156.955	it′s
158.4	158.621	just
158.661	159.002	been
159.022	159.042	a
159.664	160.106	slog
160.146	160.226	in
160.266	160.547	terms
160.608	160.688	of
160.728	160.969	making
161.009	161.41	progress
161.49	161.631	and
161.791	162.052	having
162.112	162.514	machines
162.594	162.714	be
162.855	163.056	able
163.156	163.377	to
163.517	163.898	process
163.939	164.26	language
164.32	164.38	the
164.42	164.641	way
164.782	165.023	people
165.063	165.204	do.
165.566	165.646	I
165.706	165.887	entered
165.927	165.988	it
166.028	166.189	really
166.209	166.35	because
166.37	166.41	I
166.43	166.51	was
166.55	166.912	interested
166.932	166.993	in
167.033	167.093	the
167.133	167.455	brain
167.495	167.575	and
167.616	167.957	interested
167.977	168.058	in
168.098	168.5	language
168.982	169.102	and
169.122	169.142	I
169.403	169.564	thought
169.604	169.644	it
169.664	169.765	would
169.785	169.825	be
169.845	169.945	kind
169.966	170.006	of
170.026	170.227	neat
170.267	170.347	if
170.407	170.528	we
170.568	170.729	could
170.769	171.07	have
171.09	171.11	a
171.311	171.733	computer
171.793	171.974	do
172.134	172.516	something
172.656	172.817	with
172.877	173.299	language,
173.339	173.54	maybe
174.644	174.824	make
175.186	175.647	cartoons
175.848	176.149	speak,
176.209	176.47	something
176.51	176.631	like
176.651	176.791	that.
176.872	177.293	Animation
177.333	177.695	interested
177.715	177.815	me
177.875	177.955	as
178.016	178.257	well.
178.578	178.778	We′re
178.819	178.959	so
179.019	179.2	far
179.34	179.501	from
179.541	180.123	accomplishing
180.223	180.705	anything
181.006	181.247	that
181.407	181.668	would
182.09	182.21	be
182.27	182.933	realistic
183.133	183.394	that
183.635	183.756	was
183.796	183.936	more
183.976	184.037	of
184.077	184.137	a
184.257	184.759	scientific
184.799	185.04	endeavor.
185.3	185.361	I
185.381	185.521	think
185.562	185.662	I′m
185.682	185.823	more
185.863	185.923	of
185.944	185.964	a
186.245	186.728	scientist
186.788	186.848	at
186.888	187.11	heart
187.19	187.391	than,
187.713	187.773	you
187.793	187.873	know,
187.894	187.934	I′m
187.954	188.054	not
188.074	188.115	an
188.135	188.637	entrepreneur,
188.698	188.818	for
188.879	189.16	example.
189.64	189.881	So
190.121	190.262	I′ve
190.342	190.623	seen
191.084	191.444	claims,
191.505	191.605	for
191.645	191.946	example,
191.966	192.006	I
192.026	192.427	remember,
192.768	192.808	I
192.848	193.068	guess
193.128	193.209	in
193.249	193.409	the
193.59	193.83	early
194.231	194.271	90s,
194.311	194.432	there
194.452	194.552	was
194.572	194.712	this
194.772	195.093	claim
195.113	195.234	that
197.96	198.08	it
198.1	198.301	was
198.321	198.422	going
198.482	198.702	to
198.723	198.963	transform
199.264	200.167	everything.
200.207	200.328	And
200.348	200.388	it
200.428	200.508	was
200.549	200.709	just
201.01	201.331	so
201.853	202.455	obviously
202.615	203.077	ludicrous.
203.117	203.258	But
203.358	203.498	you
203.538	203.799	also
203.86	203.98	see,
204.12	204.2	you
204.221	204.301	know,
204.441	204.482	I
204.502	204.783	remember
204.803	204.944	when
205.024	205.607	WebFountain
205.647	205.828	came
205.888	205.988	out
206.028	206.129	with
206.249	206.631	IBM
206.651	206.711	and
206.752	206.872	that
206.912	207.013	was
207.053	207.234	going
207.254	207.314	to
207.374	208.057	transform
208.258	208.64	everything.
209.16	209.22	And,
209.24	209.301	you
209.321	209.421	know,
209.461	209.602	it′s
209.743	209.984	very
210.024	210.205	much...
210.225	210.265	Or
210.285	210.406	how
210.426	210.586	about
210.667	210.948	IBM
210.968	211.31	Watson?
211.671	211.892	Well,
211.912	212.033	you
212.053	212.234	know,
212.274	212.596	Watson
212.616	212.756	was
